Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1920_Enrollment,1920_Free_Meal_Count,1920_Free_Meal_Percent,1920_FRPM_Count,1920_FRPM_Percent
2019-2020,Contra Costa,Mt. Diablo Unified,Wren Avenue Elementary,Elementary Schools (Public),Traditional,K,5,362,245,0.677,269,0.743
2019-2020,Contra Costa,Mt. Diablo Unified,Ygnacio Valley Elementary,Elementary Schools (Public),Traditional,K,5,437,319,0.73,348,0.7959999999999999
2019-2020,Contra Costa,Mt. Diablo Unified,Rio Vista Elementary,Elementary Schools (Public),Traditional,K,5,492,359,0.73,411,0.835
2019-2020,Contra Costa,Mt. Diablo Unified,Sequoia Middle,Intermediate/Middle Schools (Public),Traditional,6,8,936,283,0.302,318,0.34
2019-2020,Contra Costa,Mt. Diablo Unified,Diablo View Middle,Intermediate/Middle Schools (Public),Traditional,6,8,622,84,0.135,97,0.156
2019-2020,Contra Costa,Mt. Diablo Unified,Gregory Gardens Elementary,Elementary Schools (Public),Traditional,K,5,378,101,0.267,115,0.304
2019-2020,Contra Costa,Mt. Diablo Unified,Pleasant Hill Middle,Intermediate/Middle Schools (Public),Traditional,6,8,815,243,0.298,282,0.34600000000000003
2019-2020,Contra Costa,Mt. Diablo Unified,Eagle Peak Montessori,Elementary Schools (Public),Traditional,1,8,313,21,0.067,23,0.073
2019-2020,Contra Costa,Oakley Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,5,2,0.4,2,0.4
2019-2020,Contra Costa,Oakley Union Elementary,Iron House Elementary,Elementary Schools (Public),Traditional,K,5,504,169,0.335,207,0.41100000000000003
2019-2020,Contra Costa,Oakley Union Elementary,Almond Grove Elementary,Elementary Schools (Public),Traditional,K,5,541,86,0.159,101,0.187
2019-2020,Contra Costa,Oakley Union Elementary,Summer Lake Elementary,Elementary Schools (Public),Traditional,K,5,346,127,0.36700000000000005,141,0.408
2019-2020,Contra Costa,Oakley Union Elementary,Oakley Elementary,Elementary Schools (Public),Traditional,K,5,390,204,0.523,244,0.626
2019-2020,Contra Costa,Oakley Union Elementary,Gehringer Elementary,Elementary Schools (Public),Traditional,K,5,757,306,0.40399999999999997,350,0.462
2019-2020,Contra Costa,Oakley Union Elementary,O'Hara Park Middle,Intermediate/Middle Schools (Public),Traditional,6,8,789,282,0.35700000000000004,324,0.41100000000000003
2019-2020,Contra Costa,Oakley Union Elementary,Laurel Elementary,Elementary Schools (Public),Traditional,K,5,447,144,0.322,176,0.39399999999999996
2019-2020,Contra Costa,Oakley Union Elementary,Vintage Parkway Elementary,Elementary Schools (Public),Traditional,K,5,512,203,0.396,262,0.512
2019-2020,Contra Costa,Oakley Union Elementary,Delta Vista Middle,Intermediate/Middle Schools (Public),Traditional,6,8,903,356,0.39399999999999996,436,0.483
2019-2020,Contra Costa,Orinda Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,6,0,0.0,0,0.0
2019-2020,Contra Costa,Orinda Union Elementary,Del Rey Elementary,Elementary Schools (Public),Traditional,K,5,428,9,0.021,9,0.021
2019-2020,Contra Costa,Orinda Union Elementary,Glorietta Elementary,Elementary Schools (Public),Traditional,K,5,458,5,0.011000000000000001,5,0.011000000000000001
2019-2020,Contra Costa,Orinda Union Elementary,Orinda Intermediate,Intermediate/Middle Schools (Public),Traditional,6,8,898,25,0.027999999999999997,25,0.027999999999999997
2019-2020,Contra Costa,Orinda Union Elementary,Sleepy Hollow Elementary,Elementary Schools (Public),Traditional,K,5,354,8,0.023,8,0.023
2019-2020,Contra Costa,Orinda Union Elementary,Wagner Ranch Elementary,Elementary Schools (Public),Traditional,K,5,424,9,0.021,9,0.021
2019-2020,Contra Costa,Pittsburg Unified,"Nonpublic, Nonsectarian Schools",,,,,38,12,0.316,12,0.316
2019-2020,Contra Costa,Pittsburg Unified,Marina Vista Elementary,Elementary Schools (Public),Traditional,K,5,632,398,0.63,470,0.7440000000000001
2019-2020,Contra Costa,Pittsburg Unified,Martin Luther King Jr. Junior High,Intermediate/Middle Schools (Public),Traditional,6,8,691,445,0.644,524,0.758
2019-2020,Contra Costa,Pittsburg Unified,Black Diamond High (Continuation),Continuation High Schools,Continuation School,9,12,246,176,0.715,197,0.8009999999999999
2019-2020,Contra Costa,Pittsburg Unified,Pittsburg Senior High,High Schools (Public),Traditional,9,12,3604,1969,0.546,2356,0.654
2019-2020,Contra Costa,Pittsburg Unified,Heights Elementary,Elementary Schools (Public),Traditional,K,5,595,373,0.627,434,0.7290000000000001
2019-2020,Contra Costa,Pittsburg Unified,Highlands Elementary,Elementary Schools (Public),Traditional,K,5,536,343,0.64,408,0.7609999999999999
2019-2020,Contra Costa,Pittsburg Unified,Los Medanos Elementary,Elementary Schools (Public),Traditional,K,5,698,402,0.5760000000000001,507,0.726
2019-2020,Contra Costa,Pittsburg Unified,Parkside Elementary,Elementary Schools (Public),Traditional,K,5,633,452,0.7140000000000001,519,0.82
2019-2020,Contra Costa,Pittsburg Unified,Willow Cove Elementary,Elementary Schools (Public),Traditional,K,5,654,405,0.619,490,0.7490000000000001
2019-2020,Contra Costa,Pittsburg Unified,Hillview Junior High,Intermediate/Middle Schools (Public),Traditional,6,8,952,536,0.563,676,0.71
2019-2020,Contra Costa,Pittsburg Unified,Rancho Medanos Junior High,Intermediate/Middle Schools (Public),Traditional,6,8,891,530,0.595,638,0.716
2019-2020,Contra Costa,Pittsburg Unified,Foothill Elementary,Elementary Schools (Public),Traditional,K,5,564,306,0.5429999999999999,361,0.64
2019-2020,Contra Costa,Pittsburg Unified,Stoneman Elementary,Elementary Schools (Public),Traditional,K,5,633,399,0.63,468,0.7390000000000001
2019-2020,Contra Costa,West Contra Costa Unified,District Office,,,P,Adult,44,26,0.591,26,0.591
2019-2020,Contra Costa,West Contra Costa Unified,"Nonpublic, Nonsectarian Schools",,,,,89,28,0.315,29,0.326
2019-2020,Contra Costa,West Contra Costa Unified,Leadership Public Schools: Richmond,High Schools (Public),Traditional,9,12,599,370,0.618,486,0.8109999999999999
2019-2020,Contra Costa,West Contra Costa Unified,Richmond College Preparatory,Elementary Schools (Public),Traditional,K,8,554,316,0.57,398,0.718
2019-2020,Contra Costa,West Contra Costa Unified,Richmond Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,267,189,0.708,226,0.846
2019-2020,Contra Costa,West Contra Costa Unified,Richmond Charter Elementary-Benito Juarez,Elementary Schools (Public),Traditional,K,5,488,326,0.6679999999999999,397,0.8140000000000001
2019-2020,Contra Costa,West Contra Costa Unified,Aspire Richmond Ca. College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,549,316,0.5760000000000001,388,0.7070000000000001
2019-2020,Contra Costa,West Contra Costa Unified,Aspire Richmond Technology Academy,Elementary Schools (Public),Traditional,K,5,375,234,0.624,304,0.8109999999999999
2019-2020,Contra Costa,West Contra Costa Unified,John Henry High,High Schools (Public),Traditional,9,12,328,231,0.7040000000000001,287,0.875
2019-2020,Contra Costa,West Contra Costa Unified,Summit Public School: Tamalpais,High Schools (Public),Traditional,7,12,446,231,0.518,301,0.675
2019-2020,Contra Costa,West Contra Costa Unified,West County Mandarin,Elementary Schools (Public),Traditional,K,6,211,69,0.327,89,0.42200000000000004
2019-2020,Contra Costa,West Contra Costa Unified,Voices College-Bound Language Academy at West Contra Costa County,Elementary Schools (Public),Traditional,K,8,172,102,0.593,130,0.7559999999999999
2019-2020,Contra Costa,West Contra Costa Unified,Middle College High,High Schools (Public),Traditional,9,12,279,96,0.344,155,0.556
2019-2020,Contra Costa,West Contra Costa Unified,Vista High (Alternative),Alternative Schools of Choice,Alternative School of Choice,K,12,239,150,0.628,159,0.665
2019-2020,Contra Costa,West Contra Costa Unified,Hercules High,High Schools (Public),Traditional,9,12,856,231,0.27,326,0.381
2019-2020,Contra Costa,West Contra Costa Unified,De Anza High,High Schools (Public),Traditional,9,12,1401,708,0.505,873,0.623
2019-2020,Contra Costa,West Contra Costa Unified,El Cerrito High,High Schools (Public),Traditional,9,12,1605,520,0.324,639,0.39799999999999996
2019-2020,Contra Costa,West Contra Costa Unified,Greenwood Academy,Continuation High Schools,Continuation School,9,12,288,205,0.7120000000000001,229,0.795
2019-2020,Contra Costa,West Contra Costa Unified,John F. Kennedy High,High Schools (Public),Traditional,9,12,953,640,0.672,688,0.722
2019-2020,Contra Costa,West Contra Costa Unified,Pinole Valley High,High Schools (Public),Traditional,9,12,1261,586,0.465,721,0.5720000000000001
2019-2020,Contra Costa,West Contra Costa Unified,Richmond High,High Schools (Public),Traditional,9,12,1494,1132,0.758,1328,0.889
2019-2020,Contra Costa,West Contra Costa Unified,Bayview Elementary,Elementary Schools (Public),Traditional,K,6,496,335,0.675,365,0.736
2019-2020,Contra Costa,West Contra Costa Unified,Collins Elementary,Elementary Schools (Public),Traditional,K,6,304,148,0.48700000000000004,185,0.609
2019-2020,Contra Costa,West Contra Costa Unified,Coronado Elementary,Elementary Schools (Public),Traditional,K,6,401,339,0.845,373,0.93
2019-2020,Contra Costa,West Contra Costa Unified,Dover Elementary,Elementary Schools (Public),Traditional,K,6,655,432,0.66,519,0.792
2019-2020,Contra Costa,West Contra Costa Unified,Ellerhorst Elementary,Elementary Schools (Public),Traditional,K,6,376,130,0.34600000000000003,167,0.444
2019-2020,Contra Costa,West Contra Costa Unified,Highland Elementary,Elementary Schools (Public),Traditional,K,6,472,320,0.6779999999999999,378,0.8009999999999999
2019-2020,Contra Costa,West Contra Costa Unified,Fairmont Elementary,Elementary Schools (Public),Traditional,K,6,504,208,0.413,241,0.478
2019-2020,Contra Costa,West Contra Costa Unified,Ford Elementary,Elementary Schools (Public),Traditional,K,6,452,277,0.613,327,0.723
2019-2020,Contra Costa,West Contra Costa Unified,Grant Elementary,Elementary Schools (Public),Traditional,K,6,550,403,0.733,464,0.8440000000000001
2019-2020,Contra Costa,West Contra Costa Unified,Harding Elementary,Elementary Schools (Public),Traditional,K,6,454,107,0.23600000000000002,131,0.289
2019-2020,Contra Costa,West Contra Costa Unified,Kensington Elementary,Elementary Schools (Public),Traditional,K,6,506,31,0.061,32,0.063
2019-2020,Contra Costa,West Contra Costa Unified,Lake Elementary,Elementary Schools (Public),Traditional,K,6,390,266,0.682,326,0.836
2019-2020,Contra Costa,West Contra Costa Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,6,381,336,0.882,359,0.9420000000000001
2019-2020,Contra Costa,West Contra Costa Unified,Madera Elementary,Elementary Schools (Public),Traditional,K,6,480,70,0.146,85,0.177
2019-2020,Contra Costa,West Contra Costa Unified,Mira Vista Elementary,Elementary Schools (Public),Traditional,K,8,608,290,0.47700000000000004,363,0.597
2019-2020,Contra Costa,West Contra Costa Unified,Montalvin Manor Elementary,Elementary Schools (Public),Traditional,K,8,539,413,0.7659999999999999,464,0.861
2019-2020,Contra Costa,West Contra Costa Unified,Murphy Elementary,Elementary Schools (Public),Traditional,K,6,449,268,0.597,327,0.728
2019-2020,Contra Costa,West Contra Costa Unified,Nystrom Elementary,Elementary Schools (Public),Traditional,K,6,490,430,0.878,461,0.941
2019-2020,Contra Costa,West Contra Costa Unified,Olinda Elementary,Elementary Schools (Public),Traditional,K,6,371,96,0.259,126,0.34
2019-2020,Contra Costa,West Contra Costa Unified,Peres Elementary,Elementary Schools (Public),Traditional,K,8,553,434,0.785,486,0.879
2019-2020,Contra Costa,West Contra Costa Unified,"Martin Luther King, Jr. Elementary",Elementary Schools (Public),Traditional,K,6,473,405,0.856,439,0.9279999999999999
2019-2020,Contra Costa,West Contra Costa Unified,Riverside Elementary,Elementary Schools (Public),Traditional,K,6,367,237,0.6459999999999999,295,0.804
2019-2020,Contra Costa,West Contra Costa Unified,Shannon Elementary,Elementary Schools (Public),Traditional,K,6,365,191,0.523,241,0.66
2019-2020,Contra Costa,West Contra Costa Unified,Sheldon Elementary,Elementary Schools (Public),Traditional,K,6,315,167,0.53,205,0.6509999999999999
2019-2020,Contra Costa,West Contra Costa Unified,Stege Elementary,Elementary Schools (Public),Traditional,K,6,268,208,0.7759999999999999,218,0.813
2019-2020,Contra Costa,West Contra Costa Unified,Stewart Elementary,Elementary Schools (Public),Traditional,K,8,432,166,0.384,201,0.465
2019-2020,Contra Costa,West Contra Costa Unified,Tara Hills Elementary,Elementary Schools (Public),Traditional,K,6,429,212,0.494,282,0.657
2019-2020,Contra Costa,West Contra Costa Unified,Valley View Elementary,Elementary Schools (Public),Traditional,K,6,364,147,0.40399999999999997,187,0.514
2019-2020,Contra Costa,West Contra Costa Unified,Verde Elementary,Elementary Schools (Public),Traditional,K,8,348,305,0.8759999999999999,327,0.94
2019-2020,Contra Costa,West Contra Costa Unified,Washington Elementary,Elementary Schools (Public),Traditional,K,6,453,243,0.536,306,0.675
2019-2020,Contra Costa,West Contra Costa Unified,Wilson Elementary,Elementary Schools (Public),Traditional,K,6,421,268,0.637,326,0.774
2019-2020,Contra Costa,West Contra Costa Unified,Edward M. Downer Elementary,Elementary Schools (Public),Traditional,K,6,542,430,0.7929999999999999,488,0.9
2019-2020,Contra Costa,West Contra Costa Unified,Helms Middle,Intermediate/Middle Schools (Public),Traditional,7,8,851,619,0.727,718,0.8440000000000001
2019-2020,Contra Costa,West Contra Costa Unified,Pinole Middle,Intermediate/Middle Schools (Public),Traditional,7,8,514,245,0.47700000000000004,315,0.613
2019-2020,Contra Costa,West Contra Costa Unified,Fred T. Korematsu Middle,Intermediate/Middle Schools (Public),Traditional,7,8,708,246,0.34700000000000003,300,0.424
2019-2020,Contra Costa,West Contra Costa Unified,Crespi Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,371,208,0.561,254,0.685
2019-2020,Contra Costa,West Contra Costa Unified,Lupine Hills Elementary,Elementary Schools (Public),Traditional,K,5,416,137,0.32899999999999996,170,0.409
2019-2020,Contra Costa,West Contra Costa Unified,Ohlone Elementary,Elementary Schools (Public),Traditional,K,5,468,121,0.259,151,0.32299999999999995
2019-2020,Contra Costa,West Contra Costa Unified,Hanna Ranch Elementary,Elementary Schools (Public),Traditional,K,5,419,106,0.253,131,0.313
2019-2020,Contra Costa,West Contra Costa Unified,Cesar E. Chavez Elementary,Elementary Schools (Public),Traditional,K,6,524,426,0.813,497,0.948
2019-2020,Contra Costa,West Contra Costa Unified,Manzanita Middle,Intermediate/Middle Schools (Public),Traditional,6,8,119,59,0.496,70,0.588
2019-2020,Contra Costa,West Contra Costa Unified,Hercules Middle,Intermediate/Middle Schools (Public),Traditional,6,8,601,177,0.295,227,0.37799999999999995
2019-2020,Contra Costa,West Contra Costa Unified,Lovonya DeJean Middle,Intermediate/Middle Schools (Public),Traditional,7,8,446,384,0.861,420,0.9420000000000001
2019-2020,Contra Costa,San Ramon Valley Unified,District Office,,,P,12,1,0,0.0,0,0.0
2019-2020,Contra Costa,San Ramon Valley Unified,"Nonpublic, Nonsectarian Schools",,,,,32,7,0.21899999999999997,7,0.21899999999999997
2019-2020,Contra Costa,San Ramon Valley Unified,Hidden Hills Elementary,Elementary Schools (Public),Traditional,K,5,654,33,0.05,36,0.055
2019-2020,Contra Costa,San Ramon Valley Unified,Windemere Ranch Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1318,60,0.046,69,0.052000000000000005
2019-2020,Contra Costa,San Ramon Valley Unified,Quail Run Elementary,Elementary Schools (Public),Traditional,K,5,953,67,0.07,77,0.081
2019-2020,Contra Costa,San Ramon Valley Unified,Dougherty Valley High,High Schools (Public),Traditional,9,12,3378,184,0.054000000000000006,205,0.061
2019-2020,Contra Costa,San Ramon Valley Unified,Live Oak Elementary,Elementary Schools (Public),Traditional,K,5,759,37,0.049,44,0.057999999999999996
2019-2020,Contra Costa,San Ramon Valley Unified,Gale Ranch Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1230,78,0.063,96,0.078
2019-2020,Contra Costa,San Ramon Valley Unified,Creekside Elementary,Elementary Schools (Public),Traditional,K,5,603,30,0.05,33,0.055
2019-2020,Contra Costa,San Ramon Valley Unified,Bella Vista Elementary,Elementary Schools (Public),Traditional,K,5,533,56,0.105,65,0.122
2019-2020,Contra Costa,San Ramon Valley Unified,California High,High Schools (Public),Traditional,9,12,2882,154,0.053,172,0.06
2019-2020,Contra Costa,San Ramon Valley Unified,Venture (Alternative),Alternative Schools of Choice,Alternative School of Choice,K,12,142,10,0.07,10,0.07
2019-2020,Contra Costa,San Ramon Valley Unified,Monte Vista High,High Schools (Public),Traditional,9,12,2467,82,0.033,90,0.036000000000000004
2019-2020,Contra Costa,San Ramon Valley Unified,San Ramon Valley High,High Schools (Public),Traditional,9,12,2062,69,0.033,74,0.036000000000000004
2019-2020,Contra Costa,San Ramon Valley Unified,Del Amigo High (Continuation),Continuation High Schools,Continuation School,7,12,96,11,0.115,11,0.115
2019-2020,Contra Costa,San Ramon Valley Unified,Alamo Elementary,Elementary Schools (Public),Traditional,K,5,336,7,0.021,7,0.021
2019-2020,Contra Costa,San Ramon Valley Unified,Charlotte Wood Middle,Intermediate/Middle Schools (Public),Traditional,6,8,985,35,0.036000000000000004,38,0.039
2019-2020,Contra Costa,San Ramon Valley Unified,Country Club Elementary,Elementary Schools (Public),Traditional,K,5,558,42,0.075,44,0.079
2019-2020,Contra Costa,San Ramon Valley Unified,Green Valley Elementary,Elementary Schools (Public),Traditional,K,5,501,9,0.018000000000000002,9,0.018000000000000002
